X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,speed
6.5767469,46.5414572,0,0,220,484.685,2020/07/27 20:09:04+00,,,,,,,,,,,,,,,,,2,,,,,1.223
6.5767409,46.5414379,0,0,221,484.712,2020/07/27 20:09:06+00,,,,,,,,,,,,,,,,,2,,,,,1.233
6.5767362,46.541418,0,0,222,484.736,2020/07/27 20:09:08+00,,,,,,,,,,,,,,,,,2,,,,,1.246
6.5767346,46.5414079,0,0,223,484.747,2020/07/27 20:09:09+00,,,,,,,,,,,,,,,,,2,,,,,1.241
6.5767305,46.5413977,0,0,224,484.758,2020/07/27 20:09:10+00,,,,,,,,,,,,,,,,,2,,,,,1.235
6.5767288,46.5413883,0,0,225,484.768,2020/07/27 20:09:11+00,,,,,,,,,,,,,,,,,2,,,,,1.228
6.57672,46.5413663,0,0,226,484.786,2020/07/27 20:09:13+00,,,,,,,,,,,,,,,,,2,,,,,1.22
6.5767165,46.5413562,0,0,227,484.794,2020/07/27 20:09:14+00,,,,,,,,,,,,,,,,,2,,,,,1.227
6.576706,46.5413371,0,0,228,484.809,2020/07/27 20:09:16+00,,,,,,,,,,,,,,,,,2,,,,,1.21
6.5766875,46.5413221,0,0,229,484.821,2020/07/27 20:09:18+00,,,,,,,,,,,,,,,,,2,,,,,1.193
6.5766624,46.5413184,0,0,230,484.834,2020/07/27 20:09:20+00,,,,,,,,,,,,,,,,,2,,,,,1.15
6.5766409,46.541318,0,0,231,484.847,2020/07/27 20:09:22+00,,,,,,,,,,,,,,,,,2,,,,,1.085
6.5766228,46.5413216,0,0,232,484.861,2020/07/27 20:09:24+00,,,,,,,,,,,,,,,,,2,,,,,1.033
6.5766056,46.5413233,0,0,233,484.868,2020/07/27 20:09:25+00,,,,,,,,,,,,,,,,,2,,,,,1.017
6.5765897,46.541326,0,0,234,484.875,2020/07/27 20:09:26+00,,,,,,,,,,,,,,,,,3,,,,,1.009
6.5765623,46.5413251,0,0,235,484.89,2020/07/27 20:09:28+00,,,,,,,,,,,,,,,,,3,,,,,0.992
6.5765295,46.5413269,0,0,236,484.902,2020/07/27 20:09:30+00,,,,,,,,,,,,,,,,,3,,,,,0.987
6.5765192,46.5413293,0,0,237,484.908,2020/07/27 20:09:31+00,,,,,,,,,,,,,,,,,3,,,,,0.967
6.5765091,46.5413304,0,0,238,484.914,2020/07/27 20:09:32+00,,,,,,,,,,,,,,,,,3,,,,,0.944
6.576478,46.5413327,0,0,239,484.925,2020/07/27 20:09:34+00,,,,,,,,,,,,,,,,,3,,,,,0.927
6.5764626,46.5413352,0,0,240,484.93,2020/07/27 20:09:35+00,,,,,,,,,,,,,,,,,3,,,,,0.946
6.5764261,46.5413397,0,0,241,484.938,2020/07/27 20:09:37+00,,,,,,,,,,,,,,,,,3,,,,,0.968
6.5763869,46.5413379,0,0,242,484.944,2020/07/27 20:09:39+00,,,,,,,,,,,,,,,,,3,,,,,0.953
6.5763656,46.5413323,0,0,243,484.948,2020/07/27 20:09:40+00,,,,,,,,,,,,,,,,,3,,,,,0.948
6.5763442,46.5413311,0,0,244,484.951,2020/07/27 20:09:41+00,,,,,,,,,,,,,,,,,3,,,,,0.947
6.5763234,46.5413328,0,0,245,484.954,2020/07/27 20:09:42+00,,,,,,,,,,,,,,,,,3,,,,,0.954
6.5763023,46.5413342,0,0,246,484.957,2020/07/27 20:09:43+00,,,,,,,,,,,,,,,,,3,,,,,0.979
6.5762683,46.5413457,0,0,247,484.963,2020/07/27 20:09:45+00,,,,,,,,,,,,,,,,,3,,,,,1.003
6.5762493,46.5413497,0,0,248,484.965,2020/07/27 20:09:46+00,,,,,,,,,,,,,,,,,3,,,,,1.018
6.5762184,46.5413621,0,0,249,484.971,2020/07/27 20:09:48+00,,,,,,,,,,,,,,,,,3,,,,,1.018
6.5762072,46.5413708,0,0,250,484.974,2020/07/27 20:09:49+00,,,,,,,,,,,,,,,,,3,,,,,1.004
6.5761952,46.5413778,0,0,251,484.978,2020/07/27 20:09:50+00,,,,,,,,,,,,,,,,,3,,,,,0.991
6.5761838,46.5413861,0,0,252,484.981,2020/07/27 20:09:51+00,,,,,,,,,,,,,,,,,3,,,,,0.987
6.5761546,46.5414019,0,0,253,484.987,2020/07/27 20:09:53+00,,,,,,,,,,,,,,,,,3,,,,,1.013
6.5761253,46.5414238,0,0,254,484.994,2020/07/27 20:09:55+00,,,,,,,,,,,,,,,,,2,,,,,1.067
6.5760991,46.5414379,0,0,255,485,2020/07/27 20:09:57+00,,,,,,,,,,,,,,,,,2,,,,,1.097
6.5760719,46.5414499,0,0,256,485.005,2020/07/27 20:09:59+00,,,,,,,,,,,,,,,,,2,,,,,1.122
6.5760487,46.541462,0,0,257,485.009,2020/07/27 20:10:01+00,,,,,,,,,,,,,,,,,2,,,,,1.127
6.5760358,46.5414661,0,0,258,485.01,2020/07/27 20:10:02+00,,,,,,,,,,,,,,,,,3,,,,,1.121
6.5760219,46.54147,0,0,259,485.012,2020/07/27 20:10:03+00,,,,,,,,,,,,,,,,,3,,,,,1.112
6.5759896,46.5414795,0,0,260,485.015,2020/07/27 20:10:05+00,,,,,,,,,,,,,,,,,3,,,,,1.118
6.5759538,46.5414903,0,0,261,485.016,2020/07/27 20:10:07+00,,,,,,,,,,,,,,,,,3,,,,,1.138
6.5759386,46.5414955,0,0,262,485.016,2020/07/27 20:10:08+00,,,,,,,,,,,,,,,,,3,,,,,1.14
6.5759249,46.5415004,0,0,263,485.016,2020/07/27 20:10:09+00,,,,,,,,,,,,,,,,,3,,,,,1.14
6.5758922,46.5415098,0,0,264,485.015,2020/07/27 20:10:11+00,,,,,,,,,,,,,,,,,3,,,,,1.168
6.5758601,46.5415213,0,0,265,485.014,2020/07/27 20:10:13+00,,,,,,,,,,,,,,,,,3,,,,,1.194
6.5758419,46.5415254,0,0,266,485.013,2020/07/27 20:10:14+00,,,,,,,,,,,,,,,,,3,,,,,1.2
6.5758246,46.5415289,0,0,267,485.013,2020/07/27 20:10:15+00,,,,,,,,,,,,,,,,,3,,,,,1.201
6.5758078,46.5415336,0,0,268,485.012,2020/07/27 20:10:16+00,,,,,,,,,,,,,,,,,3,,,,,1.207
6.5757902,46.5415386,0,0,269,485.011,2020/07/27 20:10:17+00,,,,,,,,,,,,,,,,,3,,,,,1.228
6.5757603,46.54155,0,0,270,485.008,2020/07/27 20:10:19+00,,,,,,,,,,,,,,,,,3,,,,,1.24
6.5757373,46.5415608,0,0,271,485.005,2020/07/27 20:10:21+00,,,,,,,,,,,,,,,,,3,,,,,1.227
6.5757236,46.5415646,0,0,272,485.003,2020/07/27 20:10:22+00,,,,,,,,,,,,,,,,,3,,,,,1.222
6.5756882,46.5415762,0,0,273,484.999,2020/07/27 20:10:24+00,,,,,,,,,,,,,,,,,3,,,,,1.233
6.5756683,46.5415807,0,0,274,484.997,2020/07/27 20:10:25+00,,,,,,,,,,,,,,,,,3,,,,,1.242
6.5756507,46.5415828,0,0,275,484.994,2020/07/27 20:10:26+00,,,,,,,,,,,,,,,,,3,,,,,1.241
6.5756217,46.5415885,0,0,276,484.988,2020/07/27 20:10:28+00,,,,,,,,,,,,,,,,,3,,,,,1.225
6.5756093,46.5415921,0,0,277,484.985,2020/07/27 20:10:29+00,,,,,,,,,,,,,,,,,3,,,,,1.219
6.5755844,46.5416013,0,0,278,484.978,2020/07/27 20:10:31+00,,,,,,,,,,,,,,,,,2,,,,,1.215
6.5755679,46.5416076,0,0,279,484.975,2020/07/27 20:10:32+00,,,,,,,,,,,,,,,,,2,,,,,1.21
6.5755561,46.5416121,0,0,280,484.971,2020/07/27 20:10:33+00,,,,,,,,,,,,,,,,,2,,,,,1.205
6.5755259,46.54162,0,0,281,484.964,2020/07/27 20:10:35+00,,,,,,,,,,,,,,,,,2,,,,,1.194
6.5754953,46.5416255,0,0,282,484.955,2020/07/27 20:10:37+00,,,,,,,,,,,,,,,,,2,,,,,1.201
6.57548,46.5416277,0,0,283,484.95,2020/07/27 20:10:38+00,,,,,,,,,,,,,,,,,2,,,,,1.196
6.575456,46.5416356,0,0,284,484.941,2020/07/27 20:10:40+00,,,,,,,,,,,,,,,,,2,,,,,1.162
6.5754325,46.5416449,0,0,285,484.932,2020/07/27 20:10:42+00,,,,,,,,,,,,,,,,,2,,,,,1.126
6.5753998,46.5416546,0,0,286,484.921,2020/07/27 20:10:44+00,,,,,,,,,,,,,,,,,2,,,,,1.126
6.5753701,46.5416664,0,0,287,484.91,2020/07/27 20:10:46+00,,,,,,,,,,,,,,,,,2,,,,,1.133
6.5753583,46.5416725,0,0,288,484.904,2020/07/27 20:10:47+00,,,,,,,,,,,,,,,,,2,,,,,1.121
6.575331,46.5416807,0,0,289,484.892,2020/07/27 20:10:49+00,,,,,,,,,,,,,,,,,2,,,,,1.103
6.5753015,46.5416881,0,0,290,484.878,2020/07/27 20:10:51+00,,,,,,,,,,,,,,,,,3,,,,,1.109
6.5752837,46.5416915,0,0,291,484.871,2020/07/27 20:10:52+00,,,,,,,,,,,,,,,,,3,,,,,1.108
6.5752483,46.5416999,0,0,292,484.857,2020/07/27 20:10:54+00,,,,,,,,,,,,,,,,,2,,,,,1.108
6.57521,46.54171,0,0,293,484.843,2020/07/27 20:10:56+00,,,,,,,,,,,,,,,,,2,,,,,1.118
6.5751816,46.5417192,0,0,294,484.83,2020/07/27 20:10:58+00,,,,,,,,,,,,,,,,,3,,,,,1.125
6.5751671,46.5417234,0,0,295,484.824,2020/07/27 20:10:59+00,,,,,,,,,,,,,,,,,3,,,,,1.126
6.5751421,46.5417314,0,0,296,484.811,2020/07/27 20:11:01+00,,,,,,,,,,,,,,,,,3,,,,,1.098
6.5751158,46.5417384,0,0,297,484.798,2020/07/27 20:11:03+00,,,,,,,,,,,,,,,,,3,,,,,1.1
6.5750906,46.5417499,0,0,298,484.786,2020/07/27 20:11:05+00,,,,,,,,,,,,,,,,,3,,,,,1.134
6.575082,46.5417562,0,0,299,484.779,2020/07/27 20:11:06+00,,,,,,,,,,,,,,,,,3,,,,,1.138
6.5750527,46.5417605,0,0,300,484.767,2020/07/27 20:11:08+00,,,,,,,,,,,,,,,,,3,,,,,1.148
6.5750166,46.5417647,0,0,301,484.754,2020/07/27 20:11:10+00,,,,,,,,,,,,,,,,,3,,,,,1.166
6.5749963,46.5417677,0,0,302,484.748,2020/07/27 20:11:11+00,,,,,,,,,,,,,,,,,3,,,,,1.161
6.5749636,46.5417747,0,0,303,484.736,2020/07/27 20:11:13+00,,,,,,,,,,,,,,,,,3,,,,,1.141
6.5749363,46.541787,0,0,304,484.724,2020/07/27 20:11:15+00,,,,,,,,,,,,,,,,,3,,,,,1.118
6.5749039,46.5417954,0,0,305,484.713,2020/07/27 20:11:17+00,,,,,,,,,,,,,,,,,3,,,,,1.124
6.5748759,46.5418067,0,0,306,484.703,2020/07/27 20:11:19+00,,,,,,,,,,,,,,,,,3,,,,,1.114
6.5748638,46.5418125,0,0,307,484.697,2020/07/27 20:11:20+00,,,,,,,,,,,,,,,,,3,,,,,1.111
6.574837,46.541821,0,0,308,484.688,2020/07/27 20:11:22+00,,,,,,,,,,,,,,,,,3,,,,,1.115
6.5748051,46.5418347,0,0,309,484.679,2020/07/27 20:11:24+00,,,,,,,,,,,,,,,,,3,,,,,1.17
6.5747733,46.5418451,0,0,310,484.668,2020/07/27 20:11:26+00,,,,,,,,,,,,,,,,,3,,,,,1.199
6.5747562,46.5418508,0,0,311,484.663,2020/07/27 20:11:27+00,,,,,,,,,,,,,,,,,3,,,,,1.202
6.5747146,46.5418578,0,0,312,484.651,2020/07/27 20:11:29+00,,,,,,,,,,,,,,,,,3,,,,,1.199
6.5746905,46.5418618,0,0,313,484.646,2020/07/27 20:11:30+00,,,,,,,,,,,,,,,,,3,,,,,1.207
6.5746701,46.5418656,0,0,314,484.64,2020/07/27 20:11:31+00,,,,,,,,,,,,,,,,,3,,,,,1.205
6.5746371,46.5418748,0,0,315,484.627,2020/07/27 20:11:33+00,,,,,,,,,,,,,,,,,3,,,,,1.192
6.574624,46.5418808,0,0,316,484.62,2020/07/27 20:11:34+00,,,,,,,,,,,,,,,,,3,,,,,1.184
6.5746109,46.5418882,0,0,317,484.613,2020/07/27 20:11:35+00,,,,,,,,,,,,,,,,,3,,,,,1.172
6.5745796,46.5419001,0,0,318,484.6,2020/07/27 20:11:37+00,,,,,,,,,,,,,,,,,3,,,,,1.161
6.5745498,46.5419121,0,0,319,484.587,2020/07/27 20:11:39+00,,,,,,,,,,,,,,,,,3,,,,,1.168
6.5745229,46.5419238,0,0,320,484.574,2020/07/27 20:11:41+00,,,,,,,,,,,,,,,,,3,,,,,1.165
6.5744894,46.5419325,0,0,321,484.561,2020/07/27 20:11:43+00,,,,,,,,,,,,,,,,,3,,,,,1.153
6.5744595,46.5419412,0,0,322,484.548,2020/07/27 20:11:45+00,,,,,,,,,,,,,,,,,3,,,,,1.14
6.5744275,46.5419496,0,0,323,484.534,2020/07/27 20:11:47+00,,,,,,,,,,,,,,,,,2,,,,,1.114
6.5743959,46.5419582,0,0,324,484.521,2020/07/27 20:11:49+00,,,,,,,,,,,,,,,,,2,,,,,1.076
6.5743907,46.5419602,0,0,325,484.514,2020/07/27 20:11:50+00,,,,,,,,,,,,,,,,,2,,,,,1.036
6.5743786,46.5419618,0,0,326,484.5,2020/07/27 20:11:52+00,,,,,,,,,,,,,,,,,2,,,,,0.584
6.5743709,46.5419596,0,0,327,484.493,2020/07/27 20:11:53+00,,,,,,,,,,,,,,,,,2,,,,,0.499
6.5743534,46.5419439,0,0,328,484.477,2020/07/27 20:11:55+00,,,,,,,,,,,,,,,,,2,,,,,0.396
6.5743436,46.5419253,0,0,329,484.463,2020/07/27 20:11:57+00,,,,,,,,,,,,,,,,,2,,,,,0.734
6.5743375,46.541911,0,0,330,484.456,2020/07/27 20:11:58+00,,,,,,,,,,,,,,,,,3,,,,,0.969
6.5743251,46.5418813,0,0,331,484.442,2020/07/27 20:12:00+00,,,,,,,,,,,,,,,,,3,,,,,1.116
6.5743171,46.541867,0,0,332,484.434,2020/07/27 20:12:01+00,,,,,,,,,,,,,,,,,3,,,,,1.093
6.5742963,46.5418443,0,0,333,484.416,2020/07/27 20:12:03+00,,,,,,,,,,,,,,,,,3,,,,,1.052
6.5742766,46.5418172,0,0,334,484.394,2020/07/27 20:12:05+00,,,,,,,,,,,,,,,,,3,,,,,1.043
6.5742584,46.5417928,0,0,335,484.37,2020/07/27 20:12:07+00,,,,,,,,,,,,,,,,,3,,,,,1.017
6.5742531,46.5417826,0,0,336,484.358,2020/07/27 20:12:08+00,,,,,,,,,,,,,,,,,3,,,,,1.023
6.5742313,46.541755,0,0,337,484.334,2020/07/27 20:12:10+00,,,,,,,,,,,,,,,,,3,,,,,1.055
6.5742219,46.5417445,0,0,338,484.322,2020/07/27 20:12:11+00,,,,,,,,,,,,,,,,,3,,,,,1.048
6.5742064,46.54173,0,0,339,484.298,2020/07/27 20:12:13+00,,,,,,,,,,,,,,,,,3,,,,,1.008
6.5741956,46.5417242,0,0,340,484.286,2020/07/27 20:12:14+00,,,,,,,,,,,,,,,,,4,,,,,0.977
6.5741861,46.5417198,0,0,341,484.275,2020/07/27 20:12:15+00,,,,,,,,,,,,,,,,,4,,,,,0.946
6.5741628,46.5417067,0,0,342,484.252,2020/07/27 20:12:17+00,,,,,,,,,,,,,,,,,4,,,,,0.919
6.5741489,46.5416962,0,0,343,484.24,2020/07/27 20:12:18+00,,,,,,,,,,,,,,,,,4,,,,,0.928
6.5741263,46.5416738,0,0,344,484.217,2020/07/27 20:12:20+00,,,,,,,,,,,,,,,,,4,,,,,0.947
6.5741144,46.5416642,0,0,345,484.206,2020/07/27 20:12:21+00,,,,,,,,,,,,,,,,,4,,,,,0.933
6.5740927,46.541642,0,0,346,484.184,2020/07/27 20:12:23+00,,,,,,,,,,,,,,,,,4,,,,,0.951
6.5740799,46.5416246,0,0,347,484.162,2020/07/27 20:12:25+00,,,,,,,,,,,,,,,,,4,,,,,0.972
6.5740754,46.5416141,0,0,348,484.152,2020/07/27 20:12:26+00,,,,,,,,,,,,,,,,,4,,,,,0.966
6.5740716,46.5416055,0,0,349,484.132,2020/07/27 20:12:28+00,,,,,,,,,,,,,,,,,4,,,,,0.693
6.5740717,46.541604,0,0,350,484.123,2020/07/27 20:12:29+00,,,,,,,,,,,,,,,,,4,,,,,0.51
6.5740795,46.5416036,0,0,351,484.104,2020/07/27 20:12:31+00,,,,,,,,,,,,,,,,,4,,,,,0.331
6.5740893,46.5416035,0,0,352,484.094,2020/07/27 20:12:32+00,,,,,,,,,,,,,,,,,4,,,,,0.387
6.5741251,46.5416039,0,0,353,484.072,2020/07/27 20:12:34+00,,,,,,,,,,,,,,,,,4,,,,,1.041
6.5741691,46.5416048,0,0,354,484.051,2020/07/27 20:12:36+00,,,,,,,,,,,,,,,,,4,,,,,1.306
6.5742169,46.5416155,0,0,355,484.03,2020/07/27 20:12:38+00,,,,,,,,,,,,,,,,,3,,,,,1.337
6.5742358,46.5416196,0,0,356,484.02,2020/07/27 20:12:39+00,,,,,,,,,,,,,,,,,3,,,,,1.337
6.5742513,46.5416236,0,0,357,484.01,2020/07/27 20:12:40+00,,,,,,,,,,,,,,,,,3,,,,,1.311
6.5742722,46.5416327,0,0,358,483.991,2020/07/27 20:12:42+00,,,,,,,,,,,,,,,,,3,,,,,1.229
6.5742815,46.5416368,0,0,359,483.981,2020/07/27 20:12:43+00,,,,,,,,,,,,,,,,,3,,,,,1.187
6.5742883,46.5416396,0,0,360,483.972,2020/07/27 20:12:44+00,,,,,,,,,,,,,,,,,3,,,,,1.155
6.5743014,46.5416455,0,0,361,483.953,2020/07/27 20:12:46+00,,,,,,,,,,,,,,,,,3,,,,,1.078
6.5743085,46.5416531,0,0,362,483.934,2020/07/27 20:12:48+00,,,,,,,,,,,,,,,,,3,,,,,1.022
6.574312,46.5416631,0,0,363,483.925,2020/07/27 20:12:49+00,,,,,,,,,,,,,,,,,3,,,,,1.017
6.5743189,46.5416831,0,0,364,483.914,2020/07/27 20:12:51+00,,,,,,,,,,,,,,,,,3,,,,,0.068
6.5743129,46.5416957,0,0,365,483.893,2020/07/27 20:12:53+00,,,,,,,,,,,,,,,,,4,,,,,0.49
6.5743126,46.5417098,0,0,366,483.883,2020/07/27 20:12:54+00,,,,,,,,,,,,,,,,,4,,,,,0.635
6.5743091,46.5417327,0,0,367,483.861,2020/07/27 20:12:56+00,,,,,,,,,,,,,,,,,4,,,,,0.787
6.5742991,46.5417636,0,0,368,483.839,2020/07/27 20:12:58+00,,,,,,,,,,,,,,,,,4,,,,,0.837
6.5743006,46.5417847,0,0,369,483.817,2020/07/27 20:13:00+00,,,,,,,,,,,,,,,,,4,,,,,0.869
6.5743025,46.5418067,0,0,370,483.794,2020/07/27 20:13:02+00,,,,,,,,,,,,,,,,,4,,,,,0.86
6.5743132,46.5418332,0,0,371,483.77,2020/07/27 20:13:04+00,,,,,,,,,,,,,,,,,4,,,,,0.856
6.5743181,46.5418457,0,0,372,483.758,2020/07/27 20:13:05+00,,,,,,,,,,,,,,,,,4,,,,,0.876
6.5743305,46.5418789,0,0,373,483.735,2020/07/27 20:13:07+00,,,,,,,,,,,,,,,,,4,,,,,0.912
6.5743357,46.5419072,0,0,374,483.712,2020/07/27 20:13:09+00,,,,,,,,,,,,,,,,,3,,,,,0.944
6.5743373,46.5419255,0,0,375,483.7,2020/07/27 20:13:10+00,,,,,,,,,,,,,,,,,3,,,,,0.955
6.57434,46.5419561,0,0,376,483.677,2020/07/27 20:13:12+00,,,,,,,,,,,,,,,,,3,,,,,1.021
6.574349,46.5419878,0,0,377,483.655,2020/07/27 20:13:14+00,,,,,,,,,,,,,,,,,3,,,,,1.055
6.5743528,46.5420161,0,0,378,483.631,2020/07/27 20:13:16+00,,,,,,,,,,,,,,,,,3,,,,,1.087
6.5743548,46.542031,0,0,379,483.62,2020/07/27 20:13:17+00,,,,,,,,,,,,,,,,,3,,,,,1.116
6.5743687,46.5420562,0,0,380,483.597,2020/07/27 20:13:19+00,,,,,,,,,,,,,,,,,3,,,,,1.116
6.5743659,46.5420829,0,0,381,483.574,2020/07/27 20:13:21+00,,,,,,,,,,,,,,,,,3,,,,,1.16
6.5743643,46.5420975,0,0,382,483.562,2020/07/27 20:13:22+00,,,,,,,,,,,,,,,,,3,,,,,1.162
6.5743659,46.5421193,0,0,383,483.537,2020/07/27 20:13:24+00,,,,,,,,,,,,,,,,,3,,,,,1.163
6.5743688,46.5421322,0,0,384,483.525,2020/07/27 20:13:25+00,,,,,,,,,,,,,,,,,3,,,,,1.151
6.5743762,46.542155,0,0,385,483.5,2020/07/27 20:13:27+00,,,,,,,,,,,,,,,,,3,,,,,1.166
6.5743809,46.5421847,0,0,386,483.474,2020/07/27 20:13:29+00,,,,,,,,,,,,,,,,,3,,,,,1.211
6.5743912,46.5422149,0,0,387,483.447,2020/07/27 20:13:31+00,,,,,,,,,,,,,,,,,3,,,,,1.246
6.5743967,46.5422343,0,0,388,483.42,2020/07/27 20:13:33+00,,,,,,,,,,,,,,,,,3,,,,,1.206
6.5744016,46.5422385,0,0,389,483.406,2020/07/27 20:13:34+00,,,,,,,,,,,,,,,,,3,,,,,1.187
6.5744148,46.5422492,0,0,390,483.38,2020/07/27 20:13:36+00,,,,,,,,,,,,,,,,,3,,,,,0.816
6.574444,46.5422565,0,0,391,483.356,2020/07/27 20:13:38+00,,,,,,,,,,,,,,,,,3,,,,,0.81
6.574465,46.5422594,0,0,392,483.345,2020/07/27 20:13:39+00,,,,,,,,,,,,,,,,,3,,,,,0.9
6.574506,46.5422601,0,0,393,483.325,2020/07/27 20:13:41+00,,,,,,,,,,,,,,,,,3,,,,,1.023
6.5745231,46.5422581,0,0,394,483.316,2020/07/27 20:13:42+00,,,,,,,,,,,,,,,,,3,,,,,1.086
6.5745413,46.5422559,0,0,395,483.307,2020/07/27 20:13:43+00,,,,,,,,,,,,,,,,,3,,,,,1.067
6.5745582,46.5422514,0,0,396,483.289,2020/07/27 20:13:45+00,,,,,,,,,,,,,,,,,3,,,,,1.046
6.5745838,46.5422431,0,0,397,483.271,2020/07/27 20:13:47+00,,,,,,,,,,,,,,,,,3,,,,,1.096
6.5746169,46.5422298,0,0,398,483.254,2020/07/27 20:13:49+00,,,,,,,,,,,,,,,,,3,,,,,1.138
6.5746341,46.5422227,0,0,399,483.245,2020/07/27 20:13:50+00,,,,,,,,,,,,,,,,,3,,,,,1.161
6.5746699,46.5422099,0,0,400,483.228,2020/07/27 20:13:52+00,,,,,,,,,,,,,,,,,3,,,,,1.174
6.5747075,46.5422033,0,0,401,483.211,2020/07/27 20:13:54+00,,,,,,,,,,,,,,,,,3,,,,,1.161
6.5747353,46.5422001,0,0,402,483.194,2020/07/27 20:13:56+00,,,,,,,,,,,,,,,,,3,,,,,1.141
6.57475,46.5421955,0,0,403,483.187,2020/07/27 20:13:57+00,,,,,,,,,,,,,,,,,3,,,,,1.13
6.5747754,46.5421874,0,0,404,483.172,2020/07/27 20:13:59+00,,,,,,,,,,,,,,,,,3,,,,,1.085
6.5747895,46.5421848,0,0,405,483.166,2020/07/27 20:14:00+00,,,,,,,,,,,,,,,,,3,,,,,1.058
6.5748189,46.5421769,0,0,406,483.152,2020/07/27 20:14:02+00,,,,,,,,,,,,,,,,,3,,,,,1.041
6.5748547,46.5421612,0,0,407,483.14,2020/07/27 20:14:04+00,,,,,,,,,,,,,,,,,3,,,,,1.076
6.5748894,46.5421484,0,0,408,483.129,2020/07/27 20:14:06+00,,,,,,,,,,,,,,,,,3,,,,,1.116
6.5749099,46.5421378,0,0,409,483.119,2020/07/27 20:14:08+00,,,,,,,,,,,,,,,,,3,,,,,1.113
6.574933,46.5421275,0,0,410,483.11,2020/07/27 20:14:10+00,,,,,,,,,,,,,,,,,3,,,,,1.098
6.5749442,46.5421242,0,0,411,483.106,2020/07/27 20:14:11+00,,,,,,,,,,,,,,,,,3,,,,,1.083
6.5749614,46.5421194,0,0,412,483.1,2020/07/27 20:14:13+00,,,,,,,,,,,,,,,,,3,,,,,1.04
6.5749862,46.542114,0,0,413,483.094,2020/07/27 20:14:15+00,,,,,,,,,,,,,,,,,3,,,,,0.612
6.5750002,46.542111,0,0,414,483.094,2020/07/27 20:14:17+00,,,,,,,,,,,,,,,,,3,,,,,0.373
6.5750015,46.542111,0,0,415,483.093,2020/07/27 20:14:18+00,,,,,,,,,,,,,,,,,3,,,,,0.023
6.5750038,46.5421123,0,0,416,483.093,2020/07/27 20:14:20+00,,,,,,,,,,,,,,,,,3,,,,,0.239
6.5750072,46.5421179,0,0,417,483.088,2020/07/27 20:14:22+00,,,,,,,,,,,,,,,,,3,,,,,0.236
6.575009,46.5421425,0,0,418,483.081,2020/07/27 20:14:24+00,,,,,,,,,,,,,,,,,3,,,,,0.465
6.5750065,46.542167,0,0,419,483.071,2020/07/27 20:14:26+00,,,,,,,,,,,,,,,,,3,,,,,0.608
6.5750088,46.5421826,0,0,420,483.06,2020/07/27 20:14:28+00,,,,,,,,,,,,,,,,,3,,,,,0.56
6.5750019,46.5421904,0,0,421,483.054,2020/07/27 20:14:29+00,,,,,,,,,,,,,,,,,3,,,,,0.518
6.574996,46.5421947,0,0,422,483.048,2020/07/27 20:14:30+00,,,,,,,,,,,,,,,,,3,,,,,0.453
6.5749833,46.5421975,0,0,423,483.04,2020/07/27 20:14:32+00,,,,,,,,,,,,,,,,,3,,,,,0.274
6.5749775,46.5422,0,0,424,483.032,2020/07/27 20:14:33+00,,,,,,,,,,,,,,,,,3,,,,,0.321
6.5749726,46.5422017,0,0,425,483.023,2020/07/27 20:14:35+00,,,,,,,,,,,,,,,,,3,,,,,0.308
6.5749678,46.5422005,0,0,426,483.02,2020/07/27 20:14:37+00,,,,,,,,,,,,,,,,,3,,,,,0.007
6.5749675,46.5422002,0,0,427,483.019,2020/07/27 20:14:38+00,,,,,,,,,,,,,,,,,3,,,,,0.011
6.5749669,46.5421996,0,0,428,483.017,2020/07/27 20:14:40+00,,,,,,,,,,,,,,,,,3,,,,,0.035
6.5749653,46.5421981,0,0,429,483.016,2020/07/27 20:14:41+00,,,,,,,,,,,,,,,,,3,,,,,0.052
6.5749626,46.5421975,0,0,430,483.013,2020/07/27 20:14:43+00,,,,,,,,,,,,,,,,,3,,,,,0.051
6.5749616,46.5421975,0,0,431,483.001,2020/07/27 20:14:44+00,,,,,,,,,,,,,,,,,3,,,,,0.188
6.5749604,46.542198,0,0,432,482.999,2020/07/27 20:14:46+00,,,,,,,,,,,,,,,,,3,,,,,0.039
6.5749599,46.5421983,0,0,433,482.996,2020/07/27 20:14:48+00,,,,,,,,,,,,,,,,,3,,,,,0.015
6.5749598,46.5421981,0,0,434,482.995,2020/07/27 20:14:49+00,,,,,,,,,,,,,,,,,3,,,,,0.036
6.5749594,46.5421982,0,0,435,482.994,2020/07/27 20:14:50+00,,,,,,,,,,,,,,,,,3,,,,,0.032
6.5749591,46.542198,0,0,436,482.992,2020/07/27 20:14:51+00,,,,,,,,,,,,,,,,,3,,,,,0.03
6.5749584,46.5421978,0,0,437,482.989,2020/07/27 20:14:53+00,,,,,,,,,,,,,,,,,3,,,,,0.027
