X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,speed
6.5757559,46.5415477,0,0,220,486.773,2020/07/27 11:55:15+00,,,,,,,,,,,,,,,,,3,,,,,1.174
6.5757456,46.5415511,0,0,221,486.792,2020/07/27 11:55:16+00,,,,,,,,,,,,,,,,,3,,,,,1.168
6.575712,46.541567,0,0,222,486.829,2020/07/27 11:55:18+00,,,,,,,,,,,,,,,,,3,,,,,1.159
6.5756941,46.5415729,0,0,223,486.846,2020/07/27 11:55:19+00,,,,,,,,,,,,,,,,,3,,,,,1.163
6.575659,46.5415843,0,0,224,486.881,2020/07/27 11:55:21+00,,,,,,,,,,,,,,,,,3,,,,,1.191
6.5756219,46.5416026,0,0,225,486.913,2020/07/27 11:55:23+00,,,,,,,,,,,,,,,,,3,,,,,1.21
6.5756045,46.5416113,0,0,226,486.929,2020/07/27 11:55:24+00,,,,,,,,,,,,,,,,,3,,,,,1.216
6.5755653,46.5416247,0,0,227,486.96,2020/07/27 11:55:26+00,,,,,,,,,,,,,,,,,3,,,,,1.226
6.5755278,46.5416399,0,0,228,486.99,2020/07/27 11:55:28+00,,,,,,,,,,,,,,,,,3,,,,,1.245
6.5754917,46.5416529,0,0,229,487.019,2020/07/27 11:55:30+00,,,,,,,,,,,,,,,,,3,,,,,1.254
6.5754618,46.5416648,0,0,230,487.047,2020/07/27 11:55:32+00,,,,,,,,,,,,,,,,,3,,,,,1.234
6.5754312,46.5416732,0,0,231,487.074,2020/07/27 11:55:34+00,,,,,,,,,,,,,,,,,3,,,,,1.203
6.575382,46.5416777,0,0,232,487.101,2020/07/27 11:55:36+00,,,,,,,,,,,,,,,,,3,,,,,1.215
6.575365,46.5416829,0,0,233,487.114,2020/07/27 11:55:37+00,,,,,,,,,,,,,,,,,3,,,,,1.229
6.575345,46.541688,0,0,234,487.127,2020/07/27 11:55:38+00,,,,,,,,,,,,,,,,,3,,,,,1.245
6.5753125,46.5417018,0,0,235,487.151,2020/07/27 11:55:40+00,,,,,,,,,,,,,,,,,3,,,,,1.253
6.5752968,46.5417082,0,0,236,487.162,2020/07/27 11:55:41+00,,,,,,,,,,,,,,,,,3,,,,,1.248
6.575281,46.5417103,0,0,237,487.173,2020/07/27 11:55:42+00,,,,,,,,,,,,,,,,,3,,,,,1.244
6.575261,46.5417142,0,0,238,487.184,2020/07/27 11:55:43+00,,,,,,,,,,,,,,,,,3,,,,,1.238
6.5752297,46.5417254,0,0,239,487.206,2020/07/27 11:55:45+00,,,,,,,,,,,,,,,,,3,,,,,1.225
6.5752121,46.5417307,0,0,240,487.216,2020/07/27 11:55:46+00,,,,,,,,,,,,,,,,,3,,,,,1.223
6.5751946,46.5417353,0,0,241,487.226,2020/07/27 11:55:47+00,,,,,,,,,,,,,,,,,3,,,,,1.22
6.5751811,46.5417387,0,0,242,487.236,2020/07/27 11:55:48+00,,,,,,,,,,,,,,,,,3,,,,,1.213
6.5751448,46.5417526,0,0,243,487.254,2020/07/27 11:55:50+00,,,,,,,,,,,,,,,,,3,,,,,1.202
6.5751067,46.5417614,0,0,244,487.271,2020/07/27 11:55:52+00,,,,,,,,,,,,,,,,,3,,,,,1.196
6.5750727,46.5417585,0,0,245,487.28,2020/07/27 11:55:53+00,,,,,,,,,,,,,,,,,3,,,,,1.196
6.5750163,46.5417567,0,0,246,487.299,2020/07/27 11:55:55+00,,,,,,,,,,,,,,,,,3,,,,,1.209
6.5750031,46.5417647,0,0,247,487.308,2020/07/27 11:55:56+00,,,,,,,,,,,,,,,,,3,,,,,1.21
6.5749562,46.5417712,0,0,248,487.327,2020/07/27 11:55:58+00,,,,,,,,,,,,,,,,,3,,,,,1.227
6.5749357,46.5417745,0,0,249,487.337,2020/07/27 11:55:59+00,,,,,,,,,,,,,,,,,3,,,,,1.235
6.5748952,46.541784,0,0,250,487.356,2020/07/27 11:56:01+00,,,,,,,,,,,,,,,,,3,,,,,1.27
6.57488,46.5417907,0,0,251,487.365,2020/07/27 11:56:02+00,,,,,,,,,,,,,,,,,3,,,,,1.282
6.5748621,46.5418108,0,0,252,487.382,2020/07/27 11:56:04+00,,,,,,,,,,,,,,,,,3,,,,,1.286
6.5748422,46.5418246,0,0,253,487.398,2020/07/27 11:56:06+00,,,,,,,,,,,,,,,,,3,,,,,1.261
6.5748326,46.5418313,0,0,254,487.405,2020/07/27 11:56:07+00,,,,,,,,,,,,,,,,,3,,,,,1.251
6.5748197,46.5418374,0,0,255,487.411,2020/07/27 11:56:08+00,,,,,,,,,,,,,,,,,3,,,,,1.243
6.574782,46.5418524,0,0,256,487.423,2020/07/27 11:56:10+00,,,,,,,,,,,,,,,,,3,,,,,1.245
6.5747632,46.5418613,0,0,257,487.428,2020/07/27 11:56:11+00,,,,,,,,,,,,,,,,,3,,,,,1.253
6.5747436,46.5418691,0,0,258,487.433,2020/07/27 11:56:12+00,,,,,,,,,,,,,,,,,3,,,,,1.258
6.5747253,46.5418752,0,0,259,487.437,2020/07/27 11:56:13+00,,,,,,,,,,,,,,,,,3,,,,,1.254
6.5746903,46.5418831,0,0,260,487.446,2020/07/27 11:56:15+00,,,,,,,,,,,,,,,,,3,,,,,1.235
6.5746508,46.5418942,0,0,261,487.453,2020/07/27 11:56:17+00,,,,,,,,,,,,,,,,,3,,,,,1.258
6.5746302,46.5419,0,0,262,487.456,2020/07/27 11:56:18+00,,,,,,,,,,,,,,,,,3,,,,,1.276
6.5745949,46.5419096,0,0,263,487.46,2020/07/27 11:56:20+00,,,,,,,,,,,,,,,,,3,,,,,1.283
6.5745773,46.5419145,0,0,264,487.462,2020/07/27 11:56:21+00,,,,,,,,,,,,,,,,,3,,,,,1.285
6.5745596,46.5419191,0,0,265,487.463,2020/07/27 11:56:22+00,,,,,,,,,,,,,,,,,3,,,,,1.287
6.5745419,46.5419248,0,0,266,487.465,2020/07/27 11:56:23+00,,,,,,,,,,,,,,,,,3,,,,,1.291
6.5745041,46.5419351,0,0,267,487.466,2020/07/27 11:56:25+00,,,,,,,,,,,,,,,,,3,,,,,1.312
6.5744692,46.5419427,0,0,268,487.467,2020/07/27 11:56:27+00,,,,,,,,,,,,,,,,,3,,,,,1.311
6.5744524,46.5419467,0,0,269,487.467,2020/07/27 11:56:28+00,,,,,,,,,,,,,,,,,3,,,,,1.307
6.574415,46.5419549,0,0,270,487.465,2020/07/27 11:56:30+00,,,,,,,,,,,,,,,,,3,,,,,1.298
6.5743988,46.5419577,0,0,271,487.464,2020/07/27 11:56:31+00,,,,,,,,,,,,,,,,,3,,,,,1.29
6.5743693,46.5419623,0,0,272,487.462,2020/07/27 11:56:33+00,,,,,,,,,,,,,,,,,3,,,,,1.266
6.5743552,46.5419644,0,0,273,487.46,2020/07/27 11:56:34+00,,,,,,,,,,,,,,,,,3,,,,,1.257
6.5743423,46.5419702,0,0,274,487.457,2020/07/27 11:56:35+00,,,,,,,,,,,,,,,,,3,,,,,1.226
6.5743347,46.5419741,0,0,275,487.454,2020/07/27 11:56:36+00,,,,,,,,,,,,,,,,,3,,,,,1.192
6.5743263,46.541982,0,0,276,487.451,2020/07/27 11:56:37+00,,,,,,,,,,,,,,,,,3,,,,,1.151
6.5743246,46.542001,0,0,277,487.445,2020/07/27 11:56:39+00,,,,,,,,,,,,,,,,,3,,,,,1.117
6.5743265,46.5420246,0,0,278,487.438,2020/07/27 11:56:41+00,,,,,,,,,,,,,,,,,3,,,,,1.139
6.5743307,46.5420505,0,0,279,487.43,2020/07/27 11:56:43+00,,,,,,,,,,,,,,,,,3,,,,,1.164
6.574335,46.5420733,0,0,280,487.423,2020/07/27 11:56:45+00,,,,,,,,,,,,,,,,,3,,,,,1.163
6.574338,46.542083,0,0,281,487.419,2020/07/27 11:56:46+00,,,,,,,,,,,,,,,,,3,,,,,1.14
6.5743401,46.5420915,0,0,282,487.415,2020/07/27 11:56:47+00,,,,,,,,,,,,,,,,,3,,,,,1.106
6.5743451,46.542112,0,0,283,487.406,2020/07/27 11:56:49+00,,,,,,,,,,,,,,,,,3,,,,,1.08
6.5743451,46.5421243,0,0,284,487.401,2020/07/27 11:56:50+00,,,,,,,,,,,,,,,,,3,,,,,1.076
6.5743496,46.5421476,0,0,285,487.393,2020/07/27 11:56:52+00,,,,,,,,,,,,,,,,,3,,,,,1.08
6.5743516,46.5421717,0,0,286,487.386,2020/07/27 11:56:54+00,,,,,,,,,,,,,,,,,3,,,,,1.105
6.5743541,46.5421827,0,0,287,487.382,2020/07/27 11:56:55+00,,,,,,,,,,,,,,,,,3,,,,,1.123
6.5743629,46.5421924,0,0,288,487.379,2020/07/27 11:56:56+00,,,,,,,,,,,,,,,,,3,,,,,1.14
6.574386,46.5422129,0,0,289,487.371,2020/07/27 11:56:58+00,,,,,,,,,,,,,,,,,3,,,,,1.173
6.5743999,46.5422216,0,0,290,487.368,2020/07/27 11:56:59+00,,,,,,,,,,,,,,,,,3,,,,,1.192
6.5744317,46.5422352,0,0,291,487.36,2020/07/27 11:57:01+00,,,,,,,,,,,,,,,,,3,,,,,1.222
6.574472,46.5422417,0,0,292,487.352,2020/07/27 11:57:03+00,,,,,,,,,,,,,,,,,3,,,,,1.266
6.5744944,46.5422443,0,0,293,487.347,2020/07/27 11:57:04+00,,,,,,,,,,,,,,,,,3,,,,,1.29
6.574515,46.5422474,0,0,294,487.342,2020/07/27 11:57:05+00,,,,,,,,,,,,,,,,,3,,,,,1.298
6.5745329,46.5422448,0,0,295,487.338,2020/07/27 11:57:06+00,,,,,,,,,,,,,,,,,3,,,,,1.302
6.574566,46.5422343,0,0,296,487.327,2020/07/27 11:57:08+00,,,,,,,,,,,,,,,,,3,,,,,1.298
6.5745974,46.5422249,0,0,297,487.316,2020/07/27 11:57:10+00,,,,,,,,,,,,,,,,,3,,,,,1.291
6.574613,46.5422209,0,0,298,487.31,2020/07/27 11:57:11+00,,,,,,,,,,,,,,,,,3,,,,,1.28
6.5746385,46.5422135,0,0,299,487.298,2020/07/27 11:57:13+00,,,,,,,,,,,,,,,,,4,,,,,1.263
6.5746669,46.5422016,0,0,300,487.285,2020/07/27 11:57:15+00,,,,,,,,,,,,,,,,,4,,,,,1.271
6.5746845,46.5421949,0,0,301,487.279,2020/07/27 11:57:16+00,,,,,,,,,,,,,,,,,4,,,,,1.278
6.5747164,46.542187,0,0,302,487.265,2020/07/27 11:57:18+00,,,,,,,,,,,,,,,,,4,,,,,1.281
6.5747551,46.5421809,0,0,303,487.253,2020/07/27 11:57:20+00,,,,,,,,,,,,,,,,,3,,,,,1.291
6.5748367,46.5421614,0,0,304,487.241,2020/07/27 11:57:22+00,,,,,,,,,,,,,,,,,3,,,,,1.324
6.5748522,46.5421553,0,0,305,487.235,2020/07/27 11:57:23+00,,,,,,,,,,,,,,,,,3,,,,,1.335
6.5748887,46.5421381,0,0,306,487.223,2020/07/27 11:57:25+00,,,,,,,,,,,,,,,,,3,,,,,1.351
6.5749112,46.5421289,0,0,307,487.217,2020/07/27 11:57:26+00,,,,,,,,,,,,,,,,,3,,,,,1.357
6.5749452,46.5421162,0,0,308,487.204,2020/07/27 11:57:28+00,,,,,,,,,,,,,,,,,3,,,,,1.378
6.5749591,46.5421121,0,0,309,487.197,2020/07/27 11:57:29+00,,,,,,,,,,,,,,,,,3,,,,,1.366
6.5749706,46.5421114,0,0,310,487.19,2020/07/27 11:57:30+00,,,,,,,,,,,,,,,,,3,,,,,1.349
6.5749863,46.5421084,0,0,311,487.184,2020/07/27 11:57:31+00,,,,,,,,,,,,,,,,,3,,,,,0.902
6.5749981,46.5421068,0,0,312,487.177,2020/07/27 11:57:32+00,,,,,,,,,,,,,,,,,3,,,,,0.716
6.5750105,46.5421111,0,0,313,487.162,2020/07/27 11:57:34+00,,,,,,,,,,,,,,,,,3,,,,,0.615
6.5750087,46.5421267,0,0,314,487.147,2020/07/27 11:57:36+00,,,,,,,,,,,,,,,,,3,,,,,0.829
6.5749973,46.5421376,0,0,315,487.139,2020/07/27 11:57:37+00,,,,,,,,,,,,,,,,,3,,,,,0.791
6.5749693,46.5421452,0,0,316,487.122,2020/07/27 11:57:39+00,,,,,,,,,,,,,,,,,3,,,,,0.833
6.5749412,46.5421576,0,0,317,487.105,2020/07/27 11:57:41+00,,,,,,,,,,,,,,,,,3,,,,,0.961
6.5749261,46.5421629,0,0,318,487.096,2020/07/27 11:57:42+00,,,,,,,,,,,,,,,,,3,,,,,0.987
6.5749106,46.5421664,0,0,319,487.087,2020/07/27 11:57:43+00,,,,,,,,,,,,,,,,,3,,,,,1.012
6.5748865,46.5421757,0,0,320,487.069,2020/07/27 11:57:45+00,,,,,,,,,,,,,,,,,3,,,,,0.714
6.5748847,46.5421787,0,0,321,487.068,2020/07/27 11:57:46+00,,,,,,,,,,,,,,,,,3,,,,,0.428
6.5748923,46.5421799,0,0,322,487.05,2020/07/27 11:57:48+00,,,,,,,,,,,,,,,,,3,,,,,0.327
6.5749026,46.5421827,0,0,323,487.031,2020/07/27 11:57:50+00,,,,,,,,,,,,,,,,,3,,,,,0.248
6.5749053,46.5421838,0,0,324,487.03,2020/07/27 11:57:52+00,,,,,,,,,,,,,,,,,3,,,,,0.033
6.5749068,46.5421835,0,0,325,487.02,2020/07/27 11:57:53+00,,,,,,,,,,,,,,,,,3,,,,,0.192
6.5749124,46.5421833,0,0,326,487.001,2020/07/27 11:57:55+00,,,,,,,,,,,,,,,,,4,,,,,0.413
6.5749084,46.542182,0,0,327,486.991,2020/07/27 11:57:57+00,,,,,,,,,,,,,,,,,4,,,,,0.362
6.5749039,46.5421799,0,0,328,486.982,2020/07/27 11:57:58+00,,,,,,,,,,,,,,,,,4,,,,,0.531
6.5748885,46.542172,0,0,329,486.965,2020/07/27 11:58:00+00,,,,,,,,,,,,,,,,,4,,,,,0.743
6.5748865,46.5421749,0,0,330,486.957,2020/07/27 11:58:01+00,,,,,,,,,,,,,,,,,8,,,,,0.713
6.5748946,46.5421753,0,0,331,486.948,2020/07/27 11:58:02+00,,,,,,,,,,,,,,,,,8,,,,,0.646
6.5748893,46.542168,0,0,332,486.932,2020/07/27 11:58:04+00,,,,,,,,,,,,,,,,,8,,,,,0.426
6.574885,46.542158,0,0,333,486.916,2020/07/27 11:58:06+00,,,,,,,,,,,,,,,,,8,,,,,0.304
6.5748782,46.5421565,0,0,334,486.908,2020/07/27 11:58:07+00,,,,,,,,,,,,,,,,,8,,,,,0.266
6.5748811,46.5421509,0,0,335,486.893,2020/07/27 11:58:09+00,,,,,,,,,,,,,,,,,8,,,,,0.243
6.5748783,46.5421501,0,0,336,486.893,2020/07/27 11:58:10+00,,,,,,,,,,,,,,,,,8,,,,,0.011
